fwag,male,asian_indian,white,tradeunion,schooling,cert_nomat,dip_nomat,cert_mat,dip_mat,bachelors,honours,married,homerooms,homeroomssq,hhintmonth_5,hhintmonth_7,hhintmonth_10,hhintmonth_11,hhintmonth_12,province_2,province_3,province_4,province_6,province_7,province_8,province_9,geo2011_3,coloured,best_age_yrs,agesq,schoolingsq,bach_dip,hhintmonth_3,hhintmonth_4,hhintmonth_6,hhintmonth_8,hhintmonth_9,province_5,geo2011_2,ident,original,pesos
3200,0,0,0,1,12,0,0,0,0,0,0,0,4,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,576,144,0,0,0,0,0,0,0,1,8969,3200,984.53240966796875
1600,0,0,0,0,9,0,0,0,0,0,0,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2401,81,0,0,0,0,0,0,1,0,13175,1600,464.8905334472656
7000,1,0,0,1,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,361,144,0,0,0,0,0,1,1,1,28916,7000,1556.81884765625
880,0,0,0,0,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1369,100,0,0,0,0,0,1,1,1,18382,880,1556.81884765625
6500,0,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,729,144,0,0,0,1,0,0,0,1,20456,6500,1094.8919677734375
2380,1,0,0,0,11,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,784,121,0,0,0,0,0,0,0,0,26495,2380,5999.41015625
4500,0,0,0,1,11,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,2116,121,0,0,1,0,0,0,0,1,38604,4500,1701.0870361328125
2182,1,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,729,100,0,0,0,0,0,0,0,1,1935,2182,2287.07080078125
8000,0,0,1,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,729,144,0,1,0,0,0,0,0,1,1038,8000,3902.85205078125
15000,1,0,1,0,12,0,0,0,0,0,0,1,6,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54,2916,144,0,1,0,0,0,0,0,1,27960,15000,3902.85205078125
3980,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,484,144,0,0,0,0,0,0,0,1,37572,3980,10853.14453125
4400,1,0,0,0,6,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,36,0,1,0,0,0,0,0,1,26278,4400,3768.120361328125
65000,1,0,0,0,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,1521,144,0,0,1,0,0,0,0,0,692,65000,672.99322509765625
3000,0,0,0,0,7,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1156,49,0,0,0,0,0,0,0,1,17841,3000,1069.489501953125
13950,0,0,0,1,12,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,1849,144,1,0,0,0,0,0,1,1,23805,13950,191.0876922607422
2000,0,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1089,121,0,0,0,0,0,0,0,1,27498,2000,2853.89501953125
4600,1,0,0,0,10,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,676,100,0,1,0,0,0,0,0,0,22191,4600,923.38818359375
1500,1,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,400,81,0,0,0,0,0,1,0,0,23600,1500,1610.377197265625
3000,1,0,0,0,12,1,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1764,144,0,0,0,1,0,0,0,1,2003,3000,1889.1038818359375
18500,1,0,0,1,12,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,676,144,0,0,0,0,0,0,0,1,31384,18500,152.96939086914063
2300,0,0,0,0,12,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42,1764,144,0,0,0,0,0,0,0,1,40831,2300,3003.9931640625
2000,1,0,0,1,4,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,1225,16,0,1,0,0,0,0,0,1,40674,2000,315.6805419921875
3752,0,0,0,0,8,0,0,0,0,0,0,0,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,37,1369,64,0,0,0,0,0,0,0,0,9630,3752,534.729248046875
2750,0,0,0,0,8,0,0,0,0,0,0,0,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20,400,64,0,0,0,0,0,0,0,0,12892,2750,534.729248046875
2900,1,0,0,0,10,0,0,0,0,0,0,1,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,42,1764,100,0,0,0,0,0,0,0,0,2382,2900,534.729248046875
2500,1,0,0,0,7,0,0,0,0,0,0,0,5,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29,841,49,0,0,0,0,0,0,0,0,16041,2500,804.66973876953125
3000,0,0,0,0,9,0,0,0,0,0,0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,1089,81,0,0,0,0,0,0,1,0,37504,3000,611.5684814453125
3800,1,0,0,0,6,0,0,0,0,0,0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30,900,36,0,0,0,0,0,0,1,0,1186,3800,611.5684814453125
260,0,0,0,0,8,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28,784,64,0,0,0,0,0,0,0,1,15195,260,181.56761169433594
2300,0,0,0,0,10,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,100,0,1,0,0,0,0,0,1,13372,2300,997.352783203125
3700,1,0,0,0,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2116,100,0,0,0,0,0,0,0,1,33649,3700,634.8057861328125
4350,0,0,0,0,12,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2116,144,0,0,0,0,0,0,0,1,22151,4350,634.8057861328125
12000,0,0,0,0,12,0,0,0,1,0,0,0,6,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,1089,144,0,1,0,0,0,0,0,0,26904,12000,1471.56298828125
3440,0,0,0,1,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,529,144,0,0,1,0,0,0,0,1,21244,3440,4311.27783203125
5793,0,0,0,0,10,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,961,100,0,0,1,0,0,0,0,1,38206,5793,4311.27783203125
2900,1,0,0,0,12,1,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1225,144,0,0,0,0,0,0,0,1,8275,2900,12349.232421875
4000,0,0,0,0,12,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,28,784,144,0,0,0,0,0,0,0,1,22387,4000,5278.05712890625
11000,1,0,0,1,12,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35,1225,144,0,0,0,0,0,0,0,1,14674,11000,5278.05712890625
2800,0,0,0,0,12,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,41,1681,144,0,0,0,0,0,0,1,0,21126,2800,1554.883544921875
6000,1,0,0,0,0,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2601,0,0,0,0,0,1,0,1,0,7814,6000,651.9613037109375
1000,0,0,0,0,11,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1936,121,0,0,0,0,1,0,1,0,18642,1000,651.9613037109375
7800,1,0,0,1,7,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1521,49,0,0,0,0,0,0,0,1,33471,7800,833.0496826171875
6000,1,0,0,1,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,144,0,0,0,0,0,0,0,1,185,6000,833.0496826171875
38000,1,0,1,0,10,0,0,0,0,0,0,0,6,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60,3600,100,0,0,0,0,0,0,0,1,33341,38000,1470.4783935546875
2700,1,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,625,144,0,0,1,0,0,0,0,1,12870,2700,2265.962646484375
3800,0,0,0,1,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,1764,121,0,0,0,1,0,0,0,1,35820,3800,5851.453125
900,0,0,0,0,9,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,576,81,0,1,0,0,0,0,0,0,4125,900,224.83824157714844
2500,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,39,1521,64,0,0,0,0,0,0,0,0,17130,2500,861.21600341796875
2000,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4096,0,0,1,0,0,0,0,1,1,8908,2000,666.07220458984375
2100,1,0,0,0,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,100,0,1,0,0,0,0,1,1,5350,2100,666.07220458984375
500,0,0,0,0,10,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3136,100,0,0,0,0,0,1,1,0,22119,500,784.8765869140625
7400,0,0,0,1,12,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1225,144,0,0,0,0,0,1,1,0,18785,7400,784.8765869140625
3000,1,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,900,144,0,0,0,0,0,0,1,1,21236,3000,148.45973205566406
2000,1,0,0,0,9,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,400,81,0,0,0,0,0,0,1,1,28933,2000,148.45973205566406
670,0,0,0,0,11,0,0,0,0,0,0,0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,1600,121,0,0,0,0,0,0,0,1,32644,670,1946.6890869140625
1800,1,0,0,0,11,0,0,0,0,0,0,1,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,900,121,0,0,0,0,0,0,1,1,38587,1800,2654.210693359375
3000,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,1156,144,0,0,0,0,0,0,0,1,13259,3000,2105.70263671875
3000,0,0,1,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,841,144,0,0,0,0,1,0,1,1,32104,3000,7337.23681640625
1520,0,0,1,0,12,0,0,0,1,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2916,144,0,0,0,0,1,0,1,1,4007,1520,7337.23681640625
2200,1,0,0,0,9,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,576,81,0,0,0,0,0,0,0,1,38699,2200,398.0557861328125
7000,1,0,0,1,12,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47,2209,144,0,1,0,0,0,0,0,1,3034,7000,2976.857666015625
500,0,0,0,0,7,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,2025,49,0,0,1,0,0,0,0,0,1349,500,707.57781982421875
2500,0,0,0,0,10,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,2304,100,0,0,0,1,0,0,0,0,32982,2500,269.1250915527344
16000,1,0,0,0,12,0,0,0,1,0,0,0,6,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,729,144,0,0,0,1,0,0,0,0,19577,16000,269.1250915527344
45000,0,0,0,0,12,0,0,0,1,0,0,1,6,36,0,1,0,0,0,0,0,0,0,1,0,0,0,1,42,1764,144,0,0,0,0,0,0,0,1,37318,45000,1522.2933349609375
20000,1,0,0,1,12,0,0,0,1,0,0,1,6,36,0,1,0,0,0,0,0,0,0,1,0,0,0,1,45,2025,144,0,0,0,0,0,0,0,1,24817,20000,1522.2933349609375
2700,0,0,0,0,12,0,0,0,0,0,0,1,3,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,51,2601,144,0,0,0,0,0,0,0,0,21853,2700,187.3316650390625
1500,1,0,0,0,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,676,144,0,0,1,0,0,0,1,1,1852,1500,2562.352294921875
3200,0,0,0,1,5,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1681,25,0,0,0,0,0,0,0,1,21770,3200,49.25319290161133
12000,0,0,0,0,12,0,0,1,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1296,144,0,1,0,0,0,0,1,1,9884,12000,1129.7059326171875
12000,1,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,2025,144,0,0,1,0,0,0,0,1,11919,12000,4585.84716796875
19923,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1024,144,1,0,0,1,0,0,0,1,37949,19923,3347.21728515625
3000,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,625,144,0,0,0,0,0,0,0,1,5946,3000,16153.064453125
600,0,0,0,0,9,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1369,81,0,0,0,0,0,1,0,1,27993,600,899.916748046875
2400,1,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,1024,100,0,1,0,0,0,0,0,1,11543,2400,215.47654724121094
6500,1,0,0,0,12,0,0,0,0,0,0,1,8,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1296,144,0,0,0,0,0,0,1,0,29148,6500,2454.20263671875
5000,0,0,0,1,12,0,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,34,1156,144,0,0,0,0,0,0,0,1,23038,5000,1299.81884765625
11000,1,0,0,1,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,900,144,0,0,1,0,0,0,0,1,19272,11000,5062.02490234375
3000,1,0,0,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,625,100,0,0,0,0,0,0,0,1,3615,3000,4374.71142578125
10300,0,0,0,1,12,1,0,0,0,0,0,1,7,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,3364,144,0,1,0,0,0,0,0,0,35944,10300,783.03118896484375
7000,1,0,0,1,9,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,1024,81,0,0,0,1,0,0,0,1,11186,7000,54.603267669677734
1500,0,0,0,0,9,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,2809,81,0,0,1,0,0,0,0,0,1718,1500,2995.940185546875
3800,1,0,0,0,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,961,144,0,0,1,0,0,0,0,0,19038,3800,2995.940185546875
22000,1,0,1,0,12,0,0,0,0,1,0,1,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,3481,144,0,0,0,1,0,0,0,1,26690,22000,681.3837890625
18500,1,0,0,0,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,529,144,0,0,0,1,0,0,0,1,17385,18500,5213.3837890625
6200,1,0,1,0,12,1,0,0,0,0,0,1,5,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59,3481,144,0,0,0,0,0,0,0,1,15696,6200,543.58587646484375
3500,0,0,0,1,12,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1521,144,0,0,0,0,0,1,1,1,32851,3500,842.23968505859375
1800,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,900,144,0,0,0,0,0,0,0,1,38631,1800,6566.822265625
3500,1,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1089,81,0,0,1,0,0,0,0,1,19125,3500,7831.91259765625
4700,1,0,0,0,10,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39,1521,100,0,0,0,0,1,0,0,1,14784,4700,190.33572387695313
2000,0,0,0,0,11,0,0,0,0,0,0,1,10,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,1156,121,0,0,0,0,0,0,0,1,2696,2000,1662.653564453125
4000,1,0,0,1,12,1,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,784,144,0,0,0,0,0,0,0,1,32130,4000,1662.653564453125
10900,0,0,0,1,12,0,0,0,1,0,0,1,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,1600,144,0,0,0,0,0,1,0,1,38391,10900,221.44996643066406
11000,1,0,0,0,12,0,0,0,1,0,0,1,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,44,1936,144,0,0,0,0,0,1,0,1,33080,11000,221.44996643066406
750,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1849,0,0,0,0,1,0,0,1,0,13100,750,88.6336441040039
2760,0,0,0,0,7,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,676,49,0,0,0,0,0,1,0,0,26854,2760,722.9945068359375
2550,1,0,0,1,7,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,625,49,0,0,0,0,0,1,0,0,37084,2550,722.9945068359375
10000,1,0,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,961,144,0,1,0,0,0,0,0,1,6423,10000,3256.503662109375
5000,1,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,30,900,144,0,0,0,0,0,0,0,1,1236,5000,4015.8916015625
3500,1,0,0,0,2,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3025,4,0,1,0,0,0,0,1,0,27384,3500,340.587646484375
3500,0,0,0,1,12,0,0,0,0,0,1,0,6,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,46,2116,144,0,0,0,0,0,0,0,1,31464,3500,1596.44189453125
530,0,0,0,1,11,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1764,121,0,0,0,0,0,0,0,1,28225,530,1844.117431640625
6000,1,0,0,1,12,1,0,0,0,0,0,1,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2401,144,0,0,0,0,1,0,0,1,9076,6000,393.6611022949219
2800,1,0,0,0,12,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2704,144,0,0,0,0,0,0,0,1,38171,2800,320.6930236816406
2700,0,0,0,0,10,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2500,100,0,0,0,0,0,1,0,1,38550,2700,633.56097412109375
4700,1,0,0,0,8,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,400,64,0,0,0,0,0,1,0,1,2742,4700,633.56097412109375
3600,1,0,0,0,11,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,1156,121,0,0,0,1,0,0,0,0,11236,3600,155.28756713867188
3000,0,0,0,0,12,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,1521,144,0,0,0,1,0,0,0,0,26945,3000,155.28756713867188
10000,1,0,0,1,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,144,0,0,0,0,0,0,0,1,8335,10000,542.67437744140625
12000,1,0,0,1,12,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2304,144,0,0,0,0,0,0,0,1,38578,12000,226.70843505859375
4000,0,0,0,1,12,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1369,144,0,0,0,0,0,0,0,1,17937,4000,226.70843505859375
1630,0,0,0,0,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1156,100,0,0,0,0,0,0,1,1,22962,1630,265.6693420410156
4170,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,729,144,0,1,0,0,0,0,0,0,38564,4170,2396.66357421875
10000,1,0,0,1,12,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,900,144,0,1,0,0,0,0,0,0,40123,10000,2396.66357421875
9800,1,0,0,1,12,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1024,144,0,1,0,0,0,0,0,0,10999,9800,2396.66357421875
590,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2209,9,0,1,0,0,0,0,1,1,32886,590,295.5475769042969
2475,0,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,484,144,0,0,0,0,0,1,1,1,11164,2475,3402.776123046875
2430,1,0,0,0,12,0,0,1,0,0,0,1,5,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1600,144,0,0,0,0,0,0,1,0,3451,2430,660.3431396484375
630,0,0,0,0,3,0,0,0,0,0,0,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58,3364,9,0,0,0,0,0,0,1,0,40828,630,660.3431396484375
3000,1,0,0,0,7,0,0,0,0,0,0,1,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1089,49,0,0,0,0,0,0,0,1,32491,3000,837.85260009765625
7500,1,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,961,121,0,0,0,0,1,0,0,1,12051,7500,1873.2508544921875
3000,1,0,0,0,10,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,529,100,0,0,0,0,0,0,1,0,38740,3000,912.41680908203125
54000,1,0,0,0,9,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55,3025,81,0,0,0,0,0,0,1,0,10036,54000,368.22894287109375
600,0,0,0,0,6,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47,2209,36,0,0,0,0,0,0,1,0,27979,600,368.22894287109375
2500,1,0,0,0,5,0,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,1156,25,0,0,0,0,0,0,0,1,20312,2500,158.56317138671875
3000,1,0,0,0,12,0,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22,484,144,0,0,0,0,0,0,0,1,14440,3000,158.56317138671875
9000,0,0,0,1,12,0,0,0,0,1,0,0,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,2401,144,0,0,0,0,0,0,1,1,22921,9000,767.78485107421875
7300,1,0,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,144,0,0,0,1,0,0,0,1,39105,7300,3042.123291015625
10400,1,0,0,0,12,0,0,1,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37,1369,144,0,0,0,0,0,0,0,1,34786,10400,2168.338134765625
2500,1,0,0,1,11,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,23,529,121,0,0,0,0,0,0,0,0,34380,2500,661.45635986328125
9975,1,0,0,1,12,1,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1521,144,0,0,0,0,0,0,0,1,33768,9975,8507.5234375
7000,1,0,0,0,12,0,0,0,1,0,0,0,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,1936,144,0,1,0,0,0,0,0,1,18676,7000,1068.71044921875
4000,0,0,0,1,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1849,144,0,1,0,0,0,0,1,1,38336,4000,919.668212890625
30000,1,0,0,1,12,0,0,0,1,0,0,1,6,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,2209,144,0,0,0,0,0,0,0,1,18063,30000,2203.576904296875
3000,1,1,0,0,9,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,729,81,0,0,0,0,0,1,1,1,34995,3000,116.452392578125
2500,1,0,0,0,8,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1600,64,0,0,0,1,0,0,1,0,13094,2500,262.2366027832031
5800,1,0,0,1,11,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,1764,121,0,0,0,0,0,0,0,1,38040,5800,1207.83984375
1500,1,0,0,0,11,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,576,121,0,0,0,0,1,0,1,0,18507,1500,148.8542938232422
2970,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,144,0,0,0,0,1,0,1,1,6821,2970,346.4364013671875
2500,1,0,0,1,12,1,0,0,0,0,0,1,4,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,1156,144,0,0,0,0,0,0,0,0,23234,2500,6183.0888671875
2700,0,0,0,0,12,1,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1764,144,0,0,0,0,0,0,0,1,1239,2700,1711.0030517578125
4000,1,0,0,0,11,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,729,121,0,0,0,0,0,0,1,1,34250,4000,1002.8568725585938
7000,0,0,0,1,12,0,0,1,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1089,144,0,0,0,0,0,1,1,0,14225,7000,1541.4296875
10000,0,1,0,0,12,0,0,0,1,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1764,144,0,0,0,0,0,0,1,1,21247,10000,1105.4744873046875
